,DB ID,Wrestler,Opponent,Second,Score,Action,Successful,Technique,Defense,Flag,Author,Status
818,983841,Simone Vincenzo PIRODDU,Aliabbas RZAZADE,04:00,2,To go behind,1,Escape,0,,Huseyn,Completed
819,983841,Aliabbas RZAZADE,Simone Vincenzo PIRODDU,03:41,0,Takedown,0,Arm spin,1,,Huseyn,Completed
820,983841,Simone Vincenzo PIRODDU,Aliabbas RZAZADE,03:38,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
821,983841,Simone Vincenzo PIRODDU,Aliabbas RZAZADE,03:36,2,Takedown,1,Ankle pick,0,,Huseyn,Completed
822,983841,Aliabbas RZAZADE,Simone Vincenzo PIRODDU,03:10,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
823,983841,Aliabbas RZAZADE,Simone Vincenzo PIRODDU,02:51,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
824,983841,Aliabbas RZAZADE,Simone Vincenzo PIRODDU,02:44,0,Takedown,0,Hip toss throw,1,,Huseyn,Completed
825,983841,Simone Vincenzo PIRODDU,Aliabbas RZAZADE,02:43,1,Protection zone,1,From passivity,0,,Huseyn,Completed
826,983841,Aliabbas RZAZADE,Simone Vincenzo PIRODDU,02:22,2,Takedown,1,Takedown,0,1.0,Huseyn,Completed
827,983841,Simone Vincenzo PIRODDU,Aliabbas RZAZADE,02:17,1,To go behind,1,Escape,0,,Huseyn,Completed
828,983841,Simone Vincenzo PIRODDU,Aliabbas RZAZADE,01:56,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
829,983841,Aliabbas RZAZADE,Simone Vincenzo PIRODDU,01:50,4,Roll,1,Roll from parter,0,1.0,Huseyn,Completed
830,983841,Simone Vincenzo PIRODDU,Aliabbas RZAZADE,01:04,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
831,983841,Simone Vincenzo PIRODDU,Aliabbas RZAZADE,00:30,0,Takedown,0,Double leg takedown,1,,Huseyn,Completed
832,983841,Simone Vincenzo PIRODDU,Aliabbas RZAZADE,00:06,0,Takedown,0,Double leg takedown,1,,Huseyn,Completed
833,983841,Simone Vincenzo PIRODDU,Aliabbas RZAZADE,00:03,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
834,983838,Aliabbas RZAZADE,Suleyman ATLI,05:54,4,Takedown,1,Arm throw,0,,Huseyn,Completed
835,983838,Aliabbas RZAZADE,Suleyman ATLI,05:36,2,Takedown,1,Arm throw,0,,Huseyn,Completed
836,983838,Suleyman ATLI,Aliabbas RZAZADE,05:05,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
837,983838,Suleyman ATLI,Aliabbas RZAZADE,04:55,2,Takedown,1,Ankle pick,0,,Huseyn,Completed
838,983838,Suleyman ATLI,Aliabbas RZAZADE,04:25,0,Roll,0,Roll from parter,1,,Huseyn,Completed
839,983838,Aliabbas RZAZADE,Suleyman ATLI,02:42,0,Takedown,0,Arm spin,0,,Huseyn,Completed
840,983838,Suleyman ATLI,Aliabbas RZAZADE,02:20,0,To go behind,0,Arm drag,1,,Huseyn,Completed
841,983838,Suleyman ATLI,Aliabbas RZAZADE,01:33,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
842,983838,Suleyman ATLI,Aliabbas RZAZADE,01:19,0,Takedown,0,Inside trip,1,,Huseyn,Completed
843,983838,Aliabbas RZAZADE,Suleyman ATLI,01:16,2,To go behind,1,Escape,0,,Huseyn,Completed
844,983838,Aliabbas RZAZADE,Suleyman ATLI,01:13,2,Roll,1,Roll from parter,0,,Huseyn,Completed
845,983838,Aliabbas RZAZADE,Suleyman ATLI,01:04,2,Takedown,1,Takedown,0,1.0,Huseyn,Completed
846,991476,Aliabbas RZAZADE,Zane Raye Rhodes RICHARDS,05:55,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
847,991476,Aliabbas RZAZADE,Zane Raye Rhodes RICHARDS,05:49,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
848,991476,Zane Raye Rhodes RICHARDS,Aliabbas RZAZADE,05:32,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
849,991476,Aliabbas RZAZADE,Zane Raye Rhodes RICHARDS,05:21,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
850,991476,Zane Raye Rhodes RICHARDS,Aliabbas RZAZADE,04:48,0,To go behind,0,Arm drag,1,,Huseyn,Completed
851,991476,Aliabbas RZAZADE,Zane Raye Rhodes RICHARDS,04:09,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
852,991476,Aliabbas RZAZADE,Zane Raye Rhodes RICHARDS,04:08,1,Passivity,1,From passivity,0,,Huseyn,Completed
853,991476,Aliabbas RZAZADE,Zane Raye Rhodes RICHARDS,03:51,0,Takedown,0,Takedown,1,1.0,Huseyn,Completed
854,991476,Zane Raye Rhodes RICHARDS,Aliabbas RZAZADE,03:28,2,Takedown,1,Ankle pick,0,,Huseyn,Completed
855,991476,Aliabbas RZAZADE,Zane Raye Rhodes RICHARDS,02:36,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
856,991476,Zane Raye Rhodes RICHARDS,Aliabbas RZAZADE,02:10,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
857,991476,Aliabbas RZAZADE,Zane Raye Rhodes RICHARDS,01:55,1,Protection zone,1,From passivity,0,,Huseyn,Completed
858,991476,Aliabbas RZAZADE,Zane Raye Rhodes RICHARDS,01:44,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
859,991476,Aliabbas RZAZADE,Zane Raye Rhodes RICHARDS,01:33,1,Protection zone,1,From passivity,0,,Huseyn,Completed
860,991476,Aliabbas RZAZADE,Zane Raye Rhodes RICHARDS,00:57,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
861,991476,Zane Raye Rhodes RICHARDS,Aliabbas RZAZADE,00:56,0,To go behind,0,Escape,1,,Huseyn,Completed
862,991476,Zane Raye Rhodes RICHARDS,Aliabbas RZAZADE,00:47,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
863,991476,Zane Raye Rhodes RICHARDS,Aliabbas RZAZADE,00:34,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
864,991476,Zane Raye Rhodes RICHARDS,Aliabbas RZAZADE,00:28,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
865,991476,Zane Raye Rhodes RICHARDS,Aliabbas RZAZADE,00:18,0,Takedown,0,Arm spin,1,,Huseyn,Completed
866,991476,Zane Raye Rhodes RICHARDS,Aliabbas RZAZADE,00:03,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
867,991462,Milad Jahangir VALIZADEH,Aliabbas RZAZADE,05:44,0,Takedown,0,Fireman's carry,1,,Huseyn,Completed
868,991462,Aliabbas RZAZADE,Milad Jahangir VALIZADEH,05:27,0,Takedown,0,Arm spin,1,,Huseyn,Completed
869,991462,Milad Jahangir VALIZADEH,Aliabbas RZAZADE,05:01,0,Takedown,0,Fireman's carry,1,,Huseyn,Completed
870,991462,Aliabbas RZAZADE,Milad Jahangir VALIZADEH,04:36,0,Takedown,0,Single leg takedown,1,,Huseyn,Completed
871,991462,Milad Jahangir VALIZADEH,Aliabbas RZAZADE,04:34,2,Takedown,1,Ankle pick,0,,Huseyn,Completed
872,991462,Milad Jahangir VALIZADEH,Aliabbas RZAZADE,04:26,2,Roll,1,Roll from parter,0,,Huseyn,Completed
873,991462,Milad Jahangir VALIZADEH,Aliabbas RZAZADE,04:22,0,Roll,0,Roll from parter,1,,Huseyn,Completed
874,991462,Milad Jahangir VALIZADEH,Aliabbas RZAZADE,04:11,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
875,991462,Milad Jahangir VALIZADEH,Aliabbas RZAZADE,04:07,0,Takedown,0,Fireman's carry,1,,Huseyn,Completed
876,991462,Milad Jahangir VALIZADEH,Aliabbas RZAZADE,02:38,1,Protection zone,1,From passivity,0,,Huseyn,Completed
877,991462,Aliabbas RZAZADE,Milad Jahangir VALIZADEH,02:30,1,Protection zone,1,From passivity,0,,Huseyn,Completed
878,991462,Aliabbas RZAZADE,Milad Jahangir VALIZADEH,02:09,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
879,991462,Aliabbas RZAZADE,Milad Jahangir VALIZADEH,02:04,0,Takedown,0,Double leg takedown,1,,Huseyn,Completed
880,991462,Milad Jahangir VALIZADEH,Aliabbas RZAZADE,02:02,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
881,991462,Aliabbas RZAZADE,Milad Jahangir VALIZADEH,01:57,2,Takedown,1,Takedown,0,1.0,Huseyn,Completed
882,991462,Milad Jahangir VALIZADEH,Aliabbas RZAZADE,01:38,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
883,991462,Aliabbas RZAZADE,Milad Jahangir VALIZADEH,01:31,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
884,991462,Aliabbas RZAZADE,Milad Jahangir VALIZADEH,01:25,1,Protection zone,1,From passivity,0,,Huseyn,Completed
885,991462,Milad Jahangir VALIZADEH,Aliabbas RZAZADE,01:15,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
886,991462,Milad Jahangir VALIZADEH,Aliabbas RZAZADE,01:12,2,Takedown,1,Single leg takedown,0,,Huseyn,Completed
887,991462,Aliabbas RZAZADE,Milad Jahangir VALIZADEH,00:30,0,Takedown,0,Ankle pick,1,,Huseyn,Completed
888,991462,Milad Jahangir VALIZADEH,Aliabbas RZAZADE,00:05,1,Penalty,1,Penalty,0,,Huseyn,Completed
889,938452,Almaz SMANBEKOV,Tsogbadrakh TSEVEENSUREN,05:20,2,Takedown,1,Arm spin,0,,Sahin,Completed
890,938452,Almaz SMANBEKOV,Tsogbadrakh TSEVEENSUREN,04:40,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
891,938452,Tsogbadrakh TSEVEENSUREN,Almaz SMANBEKOV,04:28,2,To go behind,1,Arm drag,0,,Sahin,Completed
892,938452,Tsogbadrakh TSEVEENSUREN,Almaz SMANBEKOV,04:23,2,Roll,1,Roll from parter,0,,Sahin,Completed
893,938452,Almaz SMANBEKOV,Tsogbadrakh TSEVEENSUREN,03:48,0,Takedown,0,Double leg takedown,1,,Sahin,Completed
894,938452,Almaz SMANBEKOV,Tsogbadrakh TSEVEENSUREN,03:38,0,Takedown,0,Flag,1,1.0,Sahin,Completed
895,938452,Tsogbadrakh TSEVEENSUREN,Almaz SMANBEKOV,03:33,2,To go behind,1,To go behind,0,,Sahin,Completed
896,938452,Almaz SMANBEKOV,Tsogbadrakh TSEVEENSUREN,03:08,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
897,938452,Tsogbadrakh TSEVEENSUREN,Almaz SMANBEKOV,03:05,1,Protection zone,1,From passivity,0,,Sahin,Completed
898,938452,Tsogbadrakh TSEVEENSUREN,Almaz SMANBEKOV,02:16,0,Takedown,0,Double leg takedown,1,,Sahin,Completed
899,938452,Tsogbadrakh TSEVEENSUREN,Almaz SMANBEKOV,02:15,1,Protection zone,1,From passivity,0,,Sahin,Completed
900,938452,Almaz SMANBEKOV,Tsogbadrakh TSEVEENSUREN,01:51,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
901,938452,Almaz SMANBEKOV,Tsogbadrakh TSEVEENSUREN,01:36,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
902,938452,Tsogbadrakh TSEVEENSUREN,Almaz SMANBEKOV,01:34,0,Takedown,0,Whizzer throw,1,,Sahin,Completed
903,938452,Almaz SMANBEKOV,Tsogbadrakh TSEVEENSUREN,01:12,0,Takedown,0,Flag,1,1.0,Sahin,Completed
904,938452,Tsogbadrakh TSEVEENSUREN,Almaz SMANBEKOV,00:59,2,To go behind,1,Arm drag,0,,Sahin,Completed
905,938452,Tsogbadrakh TSEVEENSUREN,Almaz SMANBEKOV,00:57,2,Roll,1,Roll from parter,0,,Sahin,Completed
906,944706,Gulomjon ABDULLAEV,Almaz SMANBEKOV,04:31,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
907,944706,Gulomjon ABDULLAEV,Almaz SMANBEKOV,03:32,1,Passivity,1,From passivity,0,,Sahin,Completed
908,944706,Almaz SMANBEKOV,Gulomjon ABDULLAEV,02:59,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
909,944706,Almaz SMANBEKOV,Gulomjon ABDULLAEV,02:42,0,Roll,0,Gator roll,1,,Sahin,Completed
910,944706,Almaz SMANBEKOV,Gulomjon ABDULLAEV,02:22,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
911,944706,Almaz SMANBEKOV,Gulomjon ABDULLAEV,02:18,2,Takedown,1,Arm spin,0,,Sahin,Completed
912,944706,Gulomjon ABDULLAEV,Almaz SMANBEKOV,02:09,2,Takedown,1,Single leg takedown,0,,Sahin,Completed
913,944706,Gulomjon ABDULLAEV,Almaz SMANBEKOV,01:50,2,Roll,1,Roll from parter,0,,Sahin,Completed
914,944706,Almaz SMANBEKOV,Gulomjon ABDULLAEV,01:05,0,Takedown,0,Arm spin,1,,Sahin,Completed
915,944706,Almaz SMANBEKOV,Gulomjon ABDULLAEV,00:56,2,To go behind,1,To go behind,0,1.0,Sahin,Completed
916,944706,Almaz SMANBEKOV,Gulomjon ABDULLAEV,00:43,0,Takedown,0,Double leg takedown,1,,Sahin,Completed
917,944706,Gulomjon ABDULLAEV,Almaz SMANBEKOV,00:41,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
918,944706,Gulomjon ABDULLAEV,Almaz SMANBEKOV,00:27,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
919,944706,Almaz SMANBEKOV,Gulomjon ABDULLAEV,00:24,0,Roll,0,Gator roll,1,,Sahin,Completed
920,944706,Almaz SMANBEKOV,Gulomjon ABDULLAEV,00:18,0,Takedown,0,Arm throw,1,,Sahin,Completed
921,944706,Gulomjon ABDULLAEV,Almaz SMANBEKOV,00:15,2,To go behind,1,To go behind,0,,Sahin,Completed
922,950508,Almaz SMANBEKOV,Jahongirmirza TUROBOV,04:54,2,To go behind,1,To go behind,0,,Sahin,Completed
923,950508,Almaz SMANBEKOV,Jahongirmirza TUROBOV,04:37,2,Roll,1,Roll from parter,0,,Sahin,Completed
924,950508,Almaz SMANBEKOV,Jahongirmirza TUROBOV,04:30,2,Roll,1,Roll from parter,0,,Sahin,Completed
925,950508,Almaz SMANBEKOV,Jahongirmirza TUROBOV,04:26,2,Roll,1,Roll from parter,0,,Sahin,Completed
926,950508,Jahongirmirza TUROBOV,Almaz SMANBEKOV,04:17,2,Pin to parter,1,Pin to parter,0,,Sahin,Completed
927,950508,Jahongirmirza TUROBOV,Almaz SMANBEKOV,03:30,2,Roll,1,Roll from parter,0,,Sahin,Completed
928,950508,Jahongirmirza TUROBOV,Almaz SMANBEKOV,03:15,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
929,950508,Jahongirmirza TUROBOV,Almaz SMANBEKOV,03:09,2,To go behind,1,Arm drag,0,,Sahin,Completed
930,950508,Jahongirmirza TUROBOV,Almaz SMANBEKOV,03:04,0,Roll,0,Roll from parter,1,,Sahin,Completed
931,950508,Jahongirmirza TUROBOV,Almaz SMANBEKOV,03:01,2,Roll,1,Roll from parter,0,,Sahin,Completed
932,950508,Jahongirmirza TUROBOV,Almaz SMANBEKOV,02:45,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
933,950508,Jahongirmirza TUROBOV,Almaz SMANBEKOV,02:21,2,Takedown,1,Single leg takedown,0,,Sahin,Completed
934,950508,Jahongirmirza TUROBOV,Almaz SMANBEKOV,01:33,2,Takedown,1,Single leg takedown,0,,Sahin,Completed
935,950508,Almaz SMANBEKOV,Jahongirmirza TUROBOV,00:48,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
936,950508,Jahongirmirza TUROBOV,Almaz SMANBEKOV,00:41,2,Takedown,1,Obratni,0,1.0,Sahin,Completed
937,950508,Almaz SMANBEKOV,Jahongirmirza TUROBOV,00:02,0,Takedown,0,Double leg takedown,1,,Sahin,Completed
938,963691,Pedro Jesus MEJIAS RODRIGUEZ,Almaz SMANBEKOV,05:51,0,To go behind,0,Arm drag,1,,Sahin,Completed
939,963691,Pedro Jesus MEJIAS RODRIGUEZ,Almaz SMANBEKOV,05:30,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
940,963691,Pedro Jesus MEJIAS RODRIGUEZ,Almaz SMANBEKOV,05:26,0,Takedown,0,Arm spin,1,,Sahin,Completed
941,963691,Almaz SMANBEKOV,Pedro Jesus MEJIAS RODRIGUEZ,05:12,0,To go behind,0,Arm drag,1,1.0,Sahin,Completed
942,963691,Almaz SMANBEKOV,Pedro Jesus MEJIAS RODRIGUEZ,04:48,0,Takedown,0,Double leg takedown,1,,Sahin,Completed
943,963691,Almaz SMANBEKOV,Pedro Jesus MEJIAS RODRIGUEZ,04:34,2,To go behind,1,To go behind,0,1.0,Sahin,Completed
944,963691,Almaz SMANBEKOV,Pedro Jesus MEJIAS RODRIGUEZ,04:15,4,Takedown,1,Arm throw,0,,Sahin,Completed
945,963691,Almaz SMANBEKOV,Pedro Jesus MEJIAS RODRIGUEZ,04:09,0,Takedown,1,Arm throw,0,,Sahin,Completed
946,963691,Almaz SMANBEKOV,Pedro Jesus MEJIAS RODRIGUEZ,04:06,2,To go behind,1,To go behind,0,,Sahin,Completed
947,963691,Almaz SMANBEKOV,Pedro Jesus MEJIAS RODRIGUEZ,04:04,0,Takedown,0,Roll from parter,1,,Sahin,Completed
948,963691,Almaz SMANBEKOV,Pedro Jesus MEJIAS RODRIGUEZ,04:00,0,Takedown,0,Roll from parter,1,,Sahin,Completed
949,963691,Almaz SMANBEKOV,Pedro Jesus MEJIAS RODRIGUEZ,03:58,2,Takedown,1,Roll from parter,0,,Sahin,Completed
950,963685,Reineri ANDREU ORTEGA,Almaz SMANBEKOV,05:01,0,Takedown,0,Ankle pick,1,,Sahin,Completed
951,963685,Almaz SMANBEKOV,Reineri ANDREU ORTEGA,04:56,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
952,963685,Reineri ANDREU ORTEGA,Almaz SMANBEKOV,03:56,1,Passivity,1,From passivity,0,,Sahin,Completed
953,963685,Almaz SMANBEKOV,Reineri ANDREU ORTEGA,03:48,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
954,963685,Reineri ANDREU ORTEGA,Almaz SMANBEKOV,03:08,0,To go behind,0,Arm drag,1,,Sahin,Completed
955,963685,Reineri ANDREU ORTEGA,Almaz SMANBEKOV,02:56,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
956,963685,Almaz SMANBEKOV,Reineri ANDREU ORTEGA,02:26,4,Takedown,1,Arm throw,0,,Sahin,Completed
957,963685,Reineri ANDREU ORTEGA,Almaz SMANBEKOV,02:17,0,Takedown,0,Double leg takedown,1,,Sahin,Completed
958,963685,Reineri ANDREU ORTEGA,Almaz SMANBEKOV,02:15,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
959,963685,Reineri ANDREU ORTEGA,Almaz SMANBEKOV,02:05,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
960,963685,Almaz SMANBEKOV,Reineri ANDREU ORTEGA,02:03,0,To go behind,0,To go behind,1,,Sahin,Completed
961,963685,Reineri ANDREU ORTEGA,Almaz SMANBEKOV,01:58,2,Pin to parter,1,Pin to parter,0,,Sahin,Completed
962,963685,Reineri ANDREU ORTEGA,Almaz SMANBEKOV,01:49,2,Roll,1,Roll from parter,0,,Sahin,Completed
963,963685,Reineri ANDREU ORTEGA,Almaz SMANBEKOV,01:11,2,To go behind,1,Arm drag,0,,Sahin,Completed
964,963685,Almaz SMANBEKOV,Reineri ANDREU ORTEGA,00:55,1,Takedown,1,Double leg takedown,1,,Sahin,Completed
965,963685,Almaz SMANBEKOV,Reineri ANDREU ORTEGA,00:12,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
966,963685,Almaz SMANBEKOV,Reineri ANDREU ORTEGA,00:04,0,Takedown,0,Arm throw,1,,Sahin,Completed
967,963685,Almaz SMANBEKOV,Reineri ANDREU ORTEGA,00:00,1,Challange,0,Flag,1,1.0,Sahin,Completed
968,970967,Almaz SMANBEKOV,Saban KIZILTAS,05:37,4,Takedown,1,Arm throw,0,,Sahin,Completed
969,970967,Almaz SMANBEKOV,Saban KIZILTAS,05:30,2,Roll,1,Roll from parter,0,,Sahin,Completed
970,970967,Almaz SMANBEKOV,Saban KIZILTAS,05:24,2,Roll,1,Roll from parter,0,,Sahin,Completed
971,970967,Almaz SMANBEKOV,Saban KIZILTAS,05:09,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
972,970967,Almaz SMANBEKOV,Saban KIZILTAS,05:08,2,Takedown,1,Single leg takedown,0,,Sahin,Completed
973,970967,Saban KIZILTAS,Almaz SMANBEKOV,05:04,1,Challange,0,Flag,1,1.0,Sahin,Completed
974,970963,Almaz SMANBEKOV,Muhammet KARAVUS,05:52,2,To go behind,1,To go behind,0,,Sahin,Completed
975,970963,Almaz SMANBEKOV,Muhammet KARAVUS,05:45,2,Roll,1,Roll from parter,0,,Sahin,Completed
976,970963,Almaz SMANBEKOV,Muhammet KARAVUS,05:41,2,Roll,1,Roll from parter,0,,Sahin,Completed
977,970963,Almaz SMANBEKOV,Muhammet KARAVUS,05:39,2,Roll,1,Roll from parter,0,,Sahin,Completed
978,970963,Almaz SMANBEKOV,Muhammet KARAVUS,05:34,0,Takedown,0,Double leg takedown,1,,Sahin,Completed
979,970963,Muhammet KARAVUS,Almaz SMANBEKOV,05:33,0,Takedown,0,Hip toss throw,1,,Sahin,Completed
980,970963,Muhammet KARAVUS,Almaz SMANBEKOV,05:30,0,Takedown,0,Whizzer throw,1,,Sahin,Completed
981,970963,Muhammet KARAVUS,Almaz SMANBEKOV,05:25,0,Takedown,0,Lateral drop throw,1,,Sahin,Completed
982,970963,Almaz SMANBEKOV,Muhammet KARAVUS,05:24,1,Passivity,1,From passivity,0,,Sahin,Completed
983,970963,Almaz SMANBEKOV,Muhammet KARAVUS,05:18,0,Roll,0,Gator roll,1,,Sahin,Completed
984,970963,Almaz SMANBEKOV,Muhammet KARAVUS,05:16,2,To go behind,1,To go behind,0,,Sahin,Completed
985,972385,Almaz SMANBEKOV,Sunggwon KIM,05:28,0,Takedown,0,Arm throw,1,,Sahin,Completed
986,972385,Almaz SMANBEKOV,Sunggwon KIM,05:23,2,Takedown,1,Double leg takedown,0,,Sahin,Completed
987,972385,Almaz SMANBEKOV,Sunggwon KIM,05:10,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
988,972385,Almaz SMANBEKOV,Sunggwon KIM,04:07,0,Takedown,0,Arm throw,1,,Sahin,Completed
989,972385,Almaz SMANBEKOV,Sunggwon KIM,03:33,1,Passivity,1,From passivity,0,,Sahin,Completed
990,972385,Sunggwon KIM,Almaz SMANBEKOV,03:18,0,Takedown,0,Double leg takedown,1,,Sahin,Completed
991,972385,Almaz SMANBEKOV,Sunggwon KIM,02:49,0,Takedown,0,Arm throw,1,,Sahin,Completed
992,972385,Almaz SMANBEKOV,Sunggwon KIM,02:42,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
993,972385,Almaz SMANBEKOV,Sunggwon KIM,02:21,0,Takedown,0,Single leg takedown,1,1.0,Sahin,Completed
994,972385,Sunggwon KIM,Almaz SMANBEKOV,01:04,0,Takedown,0,Double leg takedown,1,,Sahin,Completed
995,972385,Sunggwon KIM,Almaz SMANBEKOV,00:58,1,Passivity,1,From passivity,0,,Sahin,Completed
996,972385,Almaz SMANBEKOV,Sunggwon KIM,00:47,0,Takedown,0,Arm throw,1,,Sahin,Completed
997,972385,Sunggwon KIM,Almaz SMANBEKOV,00:16,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
998,972385,Sunggwon KIM,Almaz SMANBEKOV,00:11,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
999,972385,Sunggwon KIM,Almaz SMANBEKOV,00:03,0,Takedown,0,Arm throw,1,,Sahin,Completed
1000,972385,Almaz SMANBEKOV,Sunggwon KIM,00:00,1,Challange,1,Flag,0,1.0,Sahin,Completed
1001,972382,Almaz SMANBEKOV,Rakhat KALZHAN,05:23,0,Passivity,0,From passivity,1,,Sahin,Completed
1002,972382,Rakhat KALZHAN,Almaz SMANBEKOV,04:43,0,To go behind,0,To go behind,1,,Sahin,Completed
1003,972382,Almaz SMANBEKOV,Rakhat KALZHAN,04:29,4,Takedown,1,Arm throw,0,,Sahin,Completed
1004,972382,Almaz SMANBEKOV,Rakhat KALZHAN,04:07,1,Passivity,1,From passivity,0,,Sahin,Completed
1005,972382,Rakhat KALZHAN,Almaz SMANBEKOV,03:48,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
1006,972382,Rakhat KALZHAN,Almaz SMANBEKOV,02:23,2,To go behind,1,To go behind,0,,Sahin,Completed
1007,972382,Rakhat KALZHAN,Almaz SMANBEKOV,02:17,0,Roll,0,Roll from parter,1,,Sahin,Completed
1008,972382,Rakhat KALZHAN,Almaz SMANBEKOV,01:34,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
1009,972382,Rakhat KALZHAN,Almaz SMANBEKOV,01:00,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
1010,972382,Rakhat KALZHAN,Almaz SMANBEKOV,00:49,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
1011,972382,Rakhat KALZHAN,Almaz SMANBEKOV,00:36,2,Takedown,1,Double leg takedown,0,,Sahin,Completed
1012,972382,Rakhat KALZHAN,Almaz SMANBEKOV,00:20,2,Roll,1,Roll from parter,0,,Sahin,Completed
1013,972382,Almaz SMANBEKOV,Rakhat KALZHAN,00:09,0,Roll,0,Gator roll,1,,Sahin,Completed
1014,972382,Almaz SMANBEKOV,Rakhat KALZHAN,00:02,0,Takedown,0,Arm throw,1,,Sahin,Completed
1015,972379,Gulomjon ABDULLAEV,Almaz SMANBEKOV,05:50,2,Takedown,1,Single leg takedown,0,,Sahin,Completed
1016,972379,Gulomjon ABDULLAEV,Almaz SMANBEKOV,05:30,2,Roll,1,Roll from parter,0,,Sahin,Completed
1017,972379,Gulomjon ABDULLAEV,Almaz SMANBEKOV,05:21,0,Passivity,0,From passivity,1,1.0,Sahin,Completed
1018,972379,Almaz SMANBEKOV,Gulomjon ABDULLAEV,04:44,2,Takedown,1,Double leg takedown,0,,Sahin,Completed
1019,972379,Almaz SMANBEKOV,Gulomjon ABDULLAEV,04:02,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
1020,972379,Gulomjon ABDULLAEV,Almaz SMANBEKOV,03:43,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
1021,972379,Almaz SMANBEKOV,Gulomjon ABDULLAEV,03:32,2,Pin to parter,1,Pin to parter,0,,Sahin,Completed
1022,972379,Gulomjon ABDULLAEV,Almaz SMANBEKOV,02:14,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
1023,972379,Almaz SMANBEKOV,Gulomjon ABDULLAEV,02:08,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
1024,972379,Gulomjon ABDULLAEV,Almaz SMANBEKOV,02:06,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
1025,972379,Almaz SMANBEKOV,Gulomjon ABDULLAEV,01:54,1,Passivity,1,From passivity,0,,Sahin,Completed
1026,972379,Almaz SMANBEKOV,Gulomjon ABDULLAEV,01:49,0,Takedown,0,Arm throw,1,,Sahin,Completed
1027,972379,Gulomjon ABDULLAEV,Almaz SMANBEKOV,01:32,0,Takedown,0,Single leg takedown,1,,Sahin,Completed
1028,972379,Almaz SMANBEKOV,Gulomjon ABDULLAEV,01:22,0,Takedown,0,Arm throw,1,,Sahin,Completed
1029,972379,Almaz SMANBEKOV,Gulomjon ABDULLAEV,01:06,0,Passivity,0,From passivity,1,,Sahin,Completed
